category_id,category_name,product_id,name,price,regular_price,sale_price,coupon_price,image_url
413,고정식행거,988604,스미스 6단 행거 2colors,78800,88100,78800,74860.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-168786089804753384.png/640/640
413,고정식행거,1232628,한샘pick 왕자 3단 드레스룸 행거 바지걸이형 옷걸이 5P,11800,16900,11800,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-164664615326264650.jpg/640/640
413,고정식행거,1536441,집게봉 증정! 튼튼한 드레스룸 옷걸이행거 38mm 화이트 4단 행거,64800,71000,64800,61560.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-166077857315019508.jpg/640/640
413,고정식행거,302217,왕자 180벌선반행거(C형),79900,99000,79900,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-openapi-532304-1727826208509.jpg/640/640
413,고정식행거,610092,왕자 뉴드레스룸 코너형 3폴(밀폐 타공선반형) 행거(시스루커튼),181000,221900,181000,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1607669313_114117_1.jpg/640/640
413,고정식행거,984790,스미스 폴행거 3colors,22890,22890,22890,21746.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-169663891570377495.png/640/640
413,고정식행거,1347650,"심플 베란다 빨래 건조대(천장 고정형, 25mm 고장력)",37800,37800,37800,36666.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-165243728675373603.jpg/640/640
413,고정식행거,384797,왕자 네오스페이스 (점보 3단 조절행거) 2colors,109900,138900,109900,,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-1593057485_113454_1.jpg/640/640
413,고정식행거,1746722,5단 바구니 수납 행거 3LB4502A1,52900,59240,52900,52371.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-167091346961600896.jpg/640/640
413,고정식행거,298208,튼튼한 무타공 드레스룸 시스템행거 멀티 원목 선반 고정식 옷걸이행거 EO-407MG,208300,260340,208300,198300.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-15650448057850_ABGZS.jpg/640/640
413,고정식행거,2681095,특허받은 고정식 튼튼한행거 2단 M 올화이트,40900,47900,40900,38037.0,https://prs.ohou.se/apne2/any/uploads/productions/v1-221771739594752.jpg?w=640
413,고정식행거,1001954,스미스 2단 행거 3colors,39790,39790,39790,37801.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-productions-169663884313386351.png/640/640
413,고정식행거,3864012,모던 감성 인테리어 웨이브 도어행거 문걸이행거 모자 거치대 5color 3size,13900,18000,13900,12510.0,https://image.ohou.se/image/central_crop/bucketplace-v2-development/uploads-openapi-4541212-1764923674170.jpg/640/640
